Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Alec Burleson,o0.5 Hits,0,STL,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Jordan Walker,o0.5 Runs,0,STL,LAD,0,0,0,0,0,0,Available,1,15,0.5,32
TJ Rumfield,o0.5 Hits,0,COL,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Adley Rutschman,o0.5 Hits,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Jac Caglianone,o0.5 Hits + Runs + RBIs,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Fernando Tatis Jr.,o0.5 Singles,0,SD,CHW,0,0,0,0,0,0,Available,1,15,0.5,32
Bo Bichette,o0.5 Singles,0,NYM,LAA,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Narvaez,o0.5 Hits,0,BOS,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Pete Crow-Armstrong,o0.5 Hits,0,CHC,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Colson Montgomery,o0.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Kazuma Okamoto,o0.5 Hits,0,TOR,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Kazuma Okamoto,o0.5 Hits + Runs + RBIs,0,TOR,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Jazz Chisholm Jr.,o0.5 Hits,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Salvador Perez,o0.5 Hits,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Miguel Andujar,o1.5 Hits + Runs + RBIs,0,SD,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Brandon Marsh,o1.5 Hits + Runs + RBIs,0,PHI,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Jose Ramirez,o0.5 Hits,0,CLE,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Ozzie Albies,o0.5 Singles,0,ATL,COL,0,0,0,0,0,0,Available,1,15,0.5,32
Pete Alonso,o0.5 Hits,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Bobby Witt Jr.,o1.5 Hits + Runs + RBIs,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Freddie Freeman,o0.5 Singles,0,LAD,STL,0,0,0,0,0,0,Available,1,15,0.5,32
Chase Meidroth,o1.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Mark Vientos,o0.5 Hits,0,NYM,LAA,0,0,0,0,0,0,Available,1,19,0.36666666666666664,32
Colt Keith,o0.5 Singles,0,DET,TEX,0,0,0,0,0,0,Available,1,15,0.5,32
Jose Caballero,o0.5 Hits,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
